<<<<<<< HEAD
1.834167810321689558e+02 -2.832947215551099518e+01 -3.521221635072849665e+01
1.713325438089206614e+02 -1.882648205444816725e+01 -6.696304794648432335e+01
1.608825288581725772e+02 3.623947249685779859e+00 -3.147035199459378774e+01
1.825763621929494036e+02 -2.645753437081871340e+01 -3.277673448338994433e+01
1.596645303287025115e+02 -6.964404833097849234e+01 -8.147330578366663190e+00
1.268008222598829775e+02 1.128682032443592043e+01 5.543390308228386942e+01
1.755589113278301170e+02 1.798942770852237416e+01 -2.620753136382521831e+00
1.229491350804598824e+02 3.142280325937348096e+01 3.517371913828337426e+01
1.297765304107427653e+02 1.053965277325072236e+01 4.532981510667487868e+01
1.368720208296619489e+02 1.852883192457979789e+01 9.210146489489460464e+00
1.377141110945866842e+02 6.338258399396461584e+01 1.959923731409333314e+01
1.724329380771706042e+02 -1.838353528819201443e+01 -5.892196067500571388e+01
1.724595361849377753e+02 -2.244225763980043453e+01 -5.398376421124102365e+01
1.398397470617320835e+02 5.000342502145672086e+01 7.460744527075554799e+00
1.850304795923964036e+02 -1.498031396269078552e+00 -3.005491778991891039e+01
1.372292297874150790e+02 3.298610178134826754e+01 5.028737567399396369e+00
1.392166738781665458e+02 4.462415836025432014e+01 4.894338386539061503e+00
1.400852657722446111e+02 5.368465591378058832e+01 1.246748501727611469e+01
1.713140487465774697e+02 -1.528159745668021330e+01 -4.063205120721866592e+01
1.357609031967931514e+02 -3.418163104637870475e+01 7.361625856585126471e+00
1.782326227529646587e+02 3.851809645732218002e+01 2.562561707843051551e+01
1.722059469911863516e+02 2.620645239998724563e+00 1.489357189281751204e+00
1.686240337163153526e+02 -3.470605489569615898e+00 7.266675693711738049e+00
1.696956973984858621e+02 5.755867975720271312e-01 6.158009615036488249e+00
1.667608494413385358e+02 -4.085511129749894721e+00 1.088202081472849869e+01
1.558650013195407666e+02 -1.371311413019249770e+01 2.904160270759838625e+01
1.588858641123665052e+02 -9.770647441664767285e+00 2.690158984765371031e+01
1.769847503636784154e+02 -4.849219461966907119e+00 -2.249057965683139670e+01
1.382228325854849800e+02 3.438628785182562808e+01 4.037481077013687525e+00
1.321470414007128511e+02 2.475982511903551142e+01 1.446818747345979617e+01
1.599785001353387202e+02 8.161514074719309342e-01 2.877760473746904069e+01
1.370169342958665482e+02 5.497035590731177024e+01 1.571471077319475640e+01
1.178164375041017990e+02 1.124908991341744446e+01 4.458002718310660839e+01
1.512352073780645014e+02 9.062620418943122047e+01 -2.991184167800321703e+00
1.192779913706049797e+02 1.740268311175228177e+01 4.096070345358072728e+01
1.486327440320347932e+02 6.226483115817589464e+01 -5.626070473038195630e+00
1.193164222364023033e+02 1.992958947044854057e+01 4.010953431920349033e+01
1.195706176690935649e+02 2.423334006044813549e+01 4.334651171928751978e+01
1.193159072179648064e+02 2.777591699113665413e+01 4.803505749575966632e+01
1.077770070775493707e+02 1.406939869379392505e+01 6.472610789815374233e+01
1.467239074582830654e+02 7.425160149740619886e+01 2.467965111818864798e+00
1.258070829354966804e+02 1.115373717626204630e+01 4.354396150317795389e+01
1.129974707908906595e+02 2.188612703004925564e+01 6.284420559533148065e+01
1.473612677622786578e+02 7.785157565364741572e+01 3.362427577689150127e+00
1.102999890244587249e+02 2.060270680920616826e+01 6.234873636724042001e+01
1.485329221950598821e+02 5.332057942485522517e+01 3.726871294402052115e+00
1.546962568458805549e+02 1.153548231110110578e+01 4.376659477413525678e+01
1.317105826302534695e+02 4.128057688044808060e+01 5.495725691513924005e+01
1.305680346131757688e+02 6.660725237010808542e+01 3.706519491796350252e+01
1.251409216317358641e+02 5.953182671364892542e+01 4.592651939668532179e+01
1.260933002448702354e+02 6.126435779695746220e+01 4.697027641704035972e+01
1.280422617987989611e+02 6.503808251619841485e+01 4.311082536264879650e+01
1.524596192220642763e+02 1.658571020086353087e+01 4.803242843264051487e+01
1.299273359636777911e+02 1.763063086455269968e+01 2.116278091250035587e+01
1.521137188764670043e+02 1.639718588102326891e+01 5.111436724722867098e+01
1.717177825495190007e+02 5.425563976312104586e+01 2.077405437295924173e+01
1.131737035991558713e+02 1.520627069790165642e+01 5.953956855908098333e+01
1.388979516806247432e+02 5.607748872866885392e+01 1.400745549796288003e+01
1.502117967071816906e+02 4.018596966640605217e+01 6.313936600940031951e+01
1.217706816435281922e+02 2.551570618064761220e+01 4.321867215614148705e+01
1.548671257187401409e+02 5.602349551426460295e+01 5.984079323240035819e+01
1.117424551117786677e+02 1.901489396024776468e+01 6.190099682239170420e+01
1.677303454906940203e+02 5.726183006390790808e+01 1.010062993111841934e+01
1.943546344015854856e+02 -1.150673869766619539e+01 1.212563706732861135e+01
1.830866816656300671e+02 -3.477714778475320401e+01 -3.760062442311667752e+01
1.402591598273233160e+02 -7.405064498398137118e+01 -1.542080190459990341e+00
1.218526642947330458e+02 1.682920753640513567e+01 3.959124554209075342e+01
1.416288716978612285e+02 5.286352505284297365e+01 9.107773051471770742e+00
1.183687702455297597e+02 2.717781717453725321e+01 5.179519136901006249e+01
1.464766445694534127e+02 6.189651321730914191e+01 -3.810021560921469597e+00
1.416478293524417040e+02 5.564817316731893015e+01 1.107062459195726944e+01
1.564148102574499148e+02 8.880893629167256620e+01 -9.679045145482540136e+00
1.354255292426153403e+02 1.877961325253243885e+01 1.147671649113294023e+01
1.787613720913868747e+02 -3.354731696328188661e+01 -4.469228217244235424e+01
1.353469982545464063e+02 2.123867500708945499e+01 5.668711982387520720e+01
1.126423746724770041e+02 1.656001528506268627e+01 6.153046082846287845e+01
1.345105396054336779e+02 2.038897161532392488e+01 1.528571921489492169e+01
1.319858814302855023e+02 1.612805984188138808e+01 2.192268003675145138e+01
1.205969077830241076e+02 1.045213409718780184e+01 4.552624398707274622e+01
1.426296670494468515e+02 7.545388452639555155e+00 1.042961345262702189e+01
1.590094658877933682e+02 4.471030192719028662e+01 5.757394367553555270e+00
1.181383447541668374e+02 7.420520280660745982e+00 5.013071517151583123e+01
1.183068364658047216e+02 1.120016267854281011e+01 4.853780326407103018e+01
1.165306931740999801e+02 7.738065240928099442e+00 5.131875026524744499e+01
1.242917673562999283e+02 2.006464672085040135e+01 3.845711814528652184e+01
1.425455392358846041e+02 5.526427295075822599e+01 1.061619249626595973e+01
1.414173109018636580e+02 5.419351151788774956e+01 1.218399308872805875e+01
1.359000848008980142e+02 -1.888748515709285414e+01 1.974128027151218134e+01
1.405383423220599752e+02 1.672073040228979224e+01 4.830105311150163061e+00
1.446829072031238468e+02 1.864896649598374978e+01 5.221933985861963379e+01
1.235152241797522663e+02 2.998769258910276037e+01 4.712580308861393519e+01
1.238225346246333771e+02 3.795753512711049638e+01 4.774795107339118516e+01
1.654914739588245709e+02 -4.812788575122914025e+00 1.436416686989331204e+01
1.398231134797878781e+02 6.359103191165722535e+01 2.291281605510101826e+01
1.521622393516699674e+02 -3.732650516378496519e+01 1.386647648296646551e+01
1.251843766833739693e+02 4.630224023904071373e+01 4.750009199435214668e+01
1.711695735273804075e+02 2.249784032638799403e+01 -6.010403697215711105e+00
1.323836118189499871e+02 6.711672689836314021e+01 3.811623782118991954e+01
1.322155691292139466e+02 6.571466257915908216e+01 4.044674584398389783e+01
1.735956580073132898e+02 -2.672203496782994492e+01 -5.694271984358878314e+01
1.360233085496476235e+02 -6.696230432448983549e+01 -1.706653365806853628e+01
1.324937141452188030e+02 6.882135709914530253e+01 4.033600382535419726e+01
1.484140191389262213e+02 5.621794735179713598e+01 1.891715855318139461e+00
1.236296270522758647e+02 3.176393819617103276e+01 4.853815751567184122e+01
1.330194771886205842e+02 3.086125658828550655e+01 5.718729999447890577e+01
1.644281429206017719e+02 2.808032643188719923e+00 -3.910635850930063384e+01
1.542061774566944052e+02 -5.804036946354336379e+01 -1.539697076171885470e+01
1.359614232466092290e+02 -6.414505755861611647e+01 -1.470694111057137832e+01
1.658561052184528819e+02 -6.593940903394354791e+01 -8.323247343775980411e+00
1.336628398295996476e+02 1.558951533907667653e+01 2.067961378777417281e+01
1.321425975869142917e+02 -7.400534724544883147e+01 -9.936328184999494439e+00
1.636838244941957043e+02 -2.319204436677347658e+01 -6.109554622169308402e+01
1.640974366205161061e+02 -2.402849620552566989e+01 -6.196912653673528126e+01
1.843568844022836402e+02 -1.880157225956843092e+01 -5.391826110049298393e+01
1.512636854763851204e+02 5.501898118734144560e+01 -3.416426846581892107e+00
1.571095696200899852e+02 8.749272947861550165e+01 -3.403331061876961883e+00
1.376229172820128497e+02 1.482229838472675709e+01 1.552702404909414469e+01
1.329207448830044598e+02 -7.193618616183113090e+01 -9.984544687065929125e+00
1.644570793051197484e+02 -2.368993852404428679e+01 -6.229064553629755352e+01
1.421069095549413532e+02 1.325620235180221762e+01 1.977703503519151695e+00
1.404142013862110616e+02 1.258589099823139534e+01 5.224705881199785296e+00
1.352895825977573452e+02 -7.285537340970920184e+01 -1.059509915153512694e+01
=======
1.759602430715293053e+02 5.218537125697334034e+01 2.789651159482699683e+01
1.276968901371197802e+02 6.277645943230037062e+01 4.970797448538753116e+01
1.003268733423139452e+02 5.262218769385745532e+01 9.061523487376764052e+00
7.322695584066512708e+01 2.948384667351135136e+01 5.416884163710891897e+01
1.028721832585833624e+02 6.205152474616872382e+01 4.639618412437349804e+01
1.196659489364729438e+02 4.482144860444847723e+01 4.482714697398911596e+01
1.226987547112975250e+02 2.753681130465061955e+01 3.506304383287852744e+01
1.227244653407266526e+02 7.835010735084033229e+01 2.907001348590578615e+01
1.497708288859163872e+02 -2.150754736570743830e+01 3.773794701775967653e+00
1.344078236074224719e+02 6.674568340310742087e+01 3.420106532366742869e+01
1.193174521344118375e+02 6.988523789080267079e+01 2.605308179118274126e+01
1.681312117324941369e+02 2.348531932496815955e+01 -1.063083590185105898e+01
1.009434933455334544e+02 6.244597918494790179e+01 5.075392132404756040e+01
1.247052138074615755e+02 3.978750792781511336e+01 4.803086690978420847e+01
6.738502906435427064e+01 2.468223908707568270e+01 4.585101726229102326e+01
9.994905147031380466e+01 1.351807285363961242e+01 4.546874246067583414e+01
1.215423280983912946e+02 3.411352023804685984e+01 4.565521417588434616e+01
1.963783582508295069e+02 -1.887664981922059937e+01 1.369678959890016046e+01
1.549330345365846711e+02 2.147088431708211331e+01 5.490220814427900820e+01
6.677394118630458308e+01 2.369184929974466414e+01 4.665950821089662526e+01
1.354015869044881697e+02 2.570369195341064739e+01 5.585407946650363442e+01
1.379872441159859022e+02 7.768991237818086404e+01 -1.254750374251305445e+01
6.810896665335043565e+01 2.448191454306395443e+01 4.936335699558576096e+01
1.361232641334601396e+02 9.203174955772526289e+01 -8.247145949153464883e-01
1.567356930750831054e+02 1.171892850901121363e+01 4.409354118115597743e+01
1.736873000785296881e+02 -1.882228805116746173e+01 -5.877951566348393442e+01
1.843134949288389919e+02 -2.831105670770802973e+01 -5.204317925308766490e+01
1.714610131506127289e+02 2.901674296773579798e+00 1.951432679590142882e+01
1.733936666923994778e+02 5.838456804099729425e+01 3.378623602918338520e+01
1.378482583738165488e+02 3.472185044576218615e+01 6.087012083305701537e+01
9.554569709098301189e+01 2.853957470677601194e+01 5.627770256801319704e+01
1.642649129274728352e+02 -4.935041727861973015e+01 -4.462590430225384708e+00
1.832494346649600061e+02 -2.395418260591907256e+01 -2.815603385505331957e+01
1.687384670925813737e+02 -4.640945264012673377e+00 -2.304678433204261268e+01
1.442820989193396315e+02 2.518372249960484055e+01 6.000133384093339828e+01
1.087102851000887824e+02 4.379454045591467093e+01 2.307143257588096930e+01
1.619696077643921797e+02 -1.715149102780326018e+01 8.776928195906677388e+00
1.361279122121389946e+02 8.184154066934053162e+01 -1.314985902965354292e+01
1.768035786515095253e+02 -2.025507269601917315e+01 -5.975366253189893939e+01
7.793369323288656858e+01 1.088158670877637668e+01 5.241124461188215378e+01
1.752025865524005894e+02 2.070597639419674252e+01 -2.329903036221674384e+01
1.252447368167923969e+02 5.876852156639139224e+01 1.659559909215438722e+01
1.396288615204258292e+02 1.188724428921928755e+01 9.527081004841949863e+00
1.841248316287224611e+02 -3.654796413024842394e+01 -3.915475497429348906e+01
6.827316160002388301e+01 2.420727601680251340e+01 4.650421014363345762e+01
1.717497007613798985e+02 2.316857548422876434e+01 -1.933190209793911407e+01
7.028045442813626664e+01 2.658221744981114654e+01 5.558990289113094008e+01
6.982242438086427683e+01 2.484026974384637754e+01 4.678195086241004219e+01
1.348263394179800514e+02 3.055378072528960587e+01 5.797396081658227729e+01
1.163349943594770082e+02 7.378292226073256188e+01 2.922873296037119673e+01
1.740385547028162989e+02 1.826426054928804632e+01 -2.330815665464873732e+01
1.312477585820704462e+02 6.168959348906975038e+01 1.962576096750006727e+01
6.764748627766226718e+01 2.258486466841082319e+01 5.086832077009860598e+01
1.626461446557496799e+02 3.894151303927522889e+01 7.011608464240461913e+00
9.136773593517447978e+01 1.245869873080526702e+01 4.778428973379535449e+01
9.834815543106697078e+01 5.235014936961020737e+01 8.890400529262091567e+00
1.583994284906313226e+02 -2.749266633064539533e+01 1.369907151601165118e+01
1.776580629460906664e+02 -2.930182560134076297e+01 -5.248089705807030469e+01
1.640203853388657933e+02 -5.061703621010444465e+01 -7.978023623884225479e+00
1.220768794257139547e+02 4.129191326080417923e+01 3.634649453218512605e+01
1.485581077944581239e+02 3.025656915188240959e+01 3.178471894321235780e+00
1.735189342699594590e+02 4.820796573223570647e+01 5.045824121622310088e+01
1.074911929959599206e+02 5.494126205327781065e+01 2.602801143218295010e+01
1.697862948626790285e+02 7.407436519419304588e+00 -3.858390986263003697e+01
1.381413977265914070e+02 5.115845135650911857e+01 1.154072124948746492e+01
1.057745066492437900e+02 4.820582742293890277e+01 8.555550455180544134e+00
1.363005691335939957e+02 5.821296799815936396e+01 1.935758823643776338e+01
1.063303763833060884e+02 6.045494978414352971e+01 5.345658704403141570e+01
1.450359059238889756e+02 2.556894583994341730e+01 5.864453010923691068e+01
1.433318076220234900e+02 8.783509230175464211e+01 1.672252888696426965e+00
1.746205384816941262e+02 -2.020049910453280972e-02 -1.367639628272008778e+01
1.385502698912500819e+02 4.909388644507298949e+01 7.994476686275682198e+00
1.400113509472486157e+02 1.142317846819802796e+01 1.190108691414670261e+01
1.085020619461401168e+02 5.484525047561190547e+01 3.395496452487197558e+01
1.538451227033131374e+02 -2.219047619769358448e+01 3.379995931176704715e+00
1.098561797666347246e+02 5.734034841138210936e+01 2.928496937024500824e+01
1.759180474368190232e+02 -3.260170989860131385e+01 -4.910978062169241554e+01
7.000781753191932921e+01 1.987041217031613627e+01 5.081954258268419977e+01
1.079469695895670611e+02 7.148158629725719138e+00 5.687053016960263108e+01
1.694891284624643220e+02 8.732995681621373407e+00 -3.735213670860348145e+01
1.391348111077121530e+02 2.696959943779300417e+01 6.255835188410179271e+00
7.625129354204720755e+01 3.400539076118293025e+01 5.931477934795924511e+01
1.773695977351373472e+02 4.990175400946468187e+01 3.077768940087886307e+01
1.367544338156660331e+02 9.722307981866165960e+01 -1.718836643792750607e+01
1.551461285348879926e+02 -1.073527320437671939e+01 3.449102610034654681e+00
1.506489295323713122e+02 -7.451332091972084015e+01 -4.624423160458990267e+00
1.093897398633007896e+02 6.307626198897732195e+01 4.069076530176013051e+01
7.867953374702862845e+01 3.131043323541018708e+01 5.828553287405638628e+01
7.590828479242782123e+01 3.602623985316756716e+01 6.030875951646638100e+01
1.534292987726114177e+02 1.315239442288199001e+01 3.718424428591791298e+01
1.559525956975753047e+02 6.664221193559410494e+01 2.479931828371454117e+01
1.538084764806102100e+02 6.978221635491530606e+01 -1.360718733527721014e+01
1.738009227107113759e+02 -1.908006123010660815e+01 -5.750345289471894716e+01
1.192011233502864513e+02 7.519638491101001421e+01 2.804029516184068882e+01
1.604516999560266015e+02 6.073026422978305305e+01 5.480872842083529406e+01
1.776448605181044798e+02 3.677255052048413830e+01 4.194328575940242843e+01
1.771963235378436252e+02 2.340462346820218897e+01 2.004477500203562812e+01
1.390175201999982164e+02 -7.141190669332128493e+01 -1.103167133278420309e+01
1.851819755964166916e+02 -2.429139472042686521e+01 -3.028528304055053866e+01
1.395291992928111995e+02 6.330964384399898393e+01 5.304524696924138283e+01
7.003730107199741894e+01 2.073272083860313231e+01 4.861230624683941670e+01
1.724673280090960930e+02 4.333135681211219747e+01 1.457850839601032433e+01
7.201941804859482943e+01 1.510295304713381270e+01 5.205526980400583170e+01
7.121830918704245050e+01 2.403021746925839253e+01 5.015759539668785294e+01
1.766348218376361388e+02 9.394927390350433782e-01 -1.519842630894518187e+01
1.791295113516196693e+02 -1.981722429748466396e+01 -6.075813394872216122e+01
1.188225362180297537e+02 4.385875398810414794e+01 3.240028146940192499e+01
9.828786372580401576e+01 4.984606856549398657e+01 1.206130969795084340e+01
8.539018879579731447e+01 2.645855597807924298e+01 5.593779833602312124e+01
7.096213459624388520e+01 3.037570952895439547e+01 5.202026985900986489e+01
1.261548614217722672e+02 7.791535295700191455e+01 2.740892865153456626e+01
1.766784894521349258e+02 4.139729771581504281e+01 4.573375726553240384e+01
6.918919186723820758e+01 2.784254429271178211e+01 5.499949421357820256e+01
1.988993342278914440e+02 -1.839617557499683542e+01 1.415288858007803796e+01
9.705981592251734469e+01 4.987277858151646370e+01 1.209087120194057263e+01
1.559220969279822384e+02 1.298318629711421579e+01 4.620417479043779707e+01
1.642095111171030624e+02 5.840324396150059982e+01 5.455638533023568471e+01
1.338311267137275706e+02 1.014110999405447870e+02 -1.855550152509410466e+00
7.367330099266675347e+01 1.472713676380758940e+01 4.792764809371296764e+01
1.429738613318239686e+02 7.116256050187332960e+01 -1.535100145483329115e+01
6.784695197966225066e+01 3.005828789157177994e+01 5.337213763513402398e+01
1.154737030966680607e+02 7.769589250415084791e+01 2.666055721744849905e+01
1.738166889981985150e+02 3.214678957767456779e+01 1.695860783243942294e+01
1.733113487053056190e+02 2.494784920767854075e+00 1.575793940645348101e+01
7.113407131163978647e+01 2.849485629542301268e+01 5.184665499115026677e+01
1.118641154981500847e+02 4.869508342133033096e+01 3.536889064506928548e+01
9.915863711163493122e+01 1.225467738172828724e+01 4.522004485281379260e+01
1.347504696817833860e+02 -6.829119477316294251e+01 -1.629832104182616348e+01
1.440171713200107604e+02 2.671596001861924918e+01 5.877386728983255892e+01
9.851828160539537294e+01 4.849771063679430227e+01 1.336603940093574749e+01
1.341825381498574643e+02 6.393688739572981206e+01 5.029727466325620355e+01
9.866008927692352870e+01 1.350619816706301535e+01 4.568879516682557096e+01
1.179919382444202824e+02 7.869673967288687777e+01 3.143076931168884158e+01
1.427655795074784635e+02 7.698927888842821687e+01 2.656846526089939431e+00
1.736108184129147674e+02 1.268310182106410977e+01 -3.256768691820590789e+01
1.743846316214577712e+02 4.193764313096312435e+01 4.931995492929550551e+01
1.324751968851715560e+02 2.165356927393815667e+01 5.722430793579712827e+01
1.562703867713930777e+02 -2.805637895576347773e+01 9.006543033928437580e+00
9.575098944112998822e+01 2.579955776784904131e+01 5.332495468503717717e+01
7.037353999272905014e+01 3.019164878333472046e+01 5.517489945028575704e+01
1.247968653526008893e+02 1.003573204987261818e+02 -3.395293414378479646e+00
1.768792534480034533e+02 1.202906628195089755e+00 -3.882527268315934066e+01
1.035981737750652201e+02 4.896666213929892564e+01 8.450253878676182495e+00
1.492764886951692631e+02 -3.247866505962696237e+01 1.856520482291707097e+01
1.443600353012347171e+02 2.756598120450416900e+01 5.993837635579194512e+01
1.973865287866179870e+02 -1.995640791497679345e+01 1.523041171162634377e+01
1.362245192787734425e+02 2.993110039851454118e+01 5.889972629272359939e+01
1.482569618768661996e+02 5.607306626927097426e+01 6.042854690354214142e+01
7.873534082831943692e+01 1.478947027840960970e+01 5.889302678074245989e+01
7.183012701299143998e+01 2.944692378533726895e+01 5.626099793664211290e+01
1.821836156176215695e+02 -2.365558155789477723e+01 -6.032934138887687681e+01
1.535688649788657756e+02 7.900470726635951735e+01 2.308619164969577753e+00
7.806531699017084236e+01 1.092246827655677954e+01 5.114977707601898516e+01
1.904704232101075831e+02 -1.530006577847950133e+01 -3.952793487093807556e+01
1.338723318742017341e+02 -7.434060334947041326e+01 -9.382920717694414492e+00
1.314889637527561774e+02 2.222204880722809861e+01 5.847748637665806370e+01
7.407633865816222851e+01 1.424975007583632447e+01 4.936314068329604510e+01
1.421349055258268095e+02 6.341628321271237212e+01 5.461975676913530720e+01
1.191173537351102141e+02 8.008411906655280177e+01 2.802546677488658844e+01
1.919436699908877699e+02 -3.112879256755833879e+01 -3.647905551311975358e+01
1.626693121961857003e+02 -1.305048659508045894e+01 8.545822354883419791e+00
1.714867440275974673e+02 -1.494423614871788963e+01 -2.587908554614352497e+01
1.279266451350355283e+02 9.943919801513882817e+01 -1.760389950271548187e+01
1.385283848823210064e+02 -6.933325364257518686e+01 -1.101734537962686389e+01
1.563419136248206200e+02 6.635332413785921801e+01 2.288958316476858457e+01
9.715229499699047722e+01 5.217825244584124533e+01 1.132828997334411625e+01
1.788799021219803080e+02 -2.746087330987270647e+01 -5.451786765919243294e+01
7.674959792831742789e+01 3.766352598909823968e+01 5.905664436183832322e+01
1.721408913891009149e+02 5.909329361635577982e+01 3.730222268602927471e+01
1.525935741606899967e+02 -3.079247454877565460e+01 3.164493179711971749e+00
1.663063837753551297e+02 -6.221267190327229457e+01 -4.200615423487089828e+00
1.738622297233101790e+02 5.737465829767791803e+01 3.560851866197717897e+01
1.467555660975463070e+02 2.589457286635171585e+01 3.586158282135791353e+00
1.465229013204099147e+02 2.395068600375006440e+01 5.871037418819389586e+01
1.270752666244522686e+02 9.664450874203537012e+01 -1.798718345232404658e+01
1.754850270631419562e+02 1.332499403038635855e+01 -3.154901478507141732e+01
1.380132291872604355e+02 2.764007016673149053e+01 5.776397396224778902e+01
1.522517129264835489e+02 5.738010732403251524e+01 5.962552682591139330e+01
1.565203474919809139e+02 -3.384710893489948091e+01 7.500601890099648728e+00
1.797329727080433202e+02 -3.400081281370425046e+01 -4.334134773750709968e+01
1.523472593920755003e+02 -2.829453787144161581e+01 4.520879597778680647e+00
1.308865105478393218e+02 9.743997462199307336e+01 -1.863535272159619183e+01
7.236640240262691748e+01 1.284643867532058437e+01 5.006193225234714816e+01
1.413326025706152791e+02 -3.630387260499688296e+01 1.621816384146587708e+01
7.314830730330972131e+01 1.740246446703778460e+01 4.986513520706671443e+01
1.751829702686566748e+02 -3.136225456042805249e+01 -4.773143179378628531e+01
1.898669360951991507e+02 -1.686622955774108590e+01 7.301694880108573926e+00
7.251266557339427266e+01 1.885536146930714807e+01 5.131387936366281366e+01
7.125313197271189836e+01 1.701872077450404319e+01 5.380265094686908611e+01
7.714867704719398489e+01 1.607352466450731754e+01 4.884954991351117570e+01
7.312919321944039552e+01 2.279889605618590664e+01 5.242170844648592265e+01
1.722333669212693508e+02 5.552252643891224082e+00 2.204476311733371219e+01
1.939586816069719362e+02 -1.646758796259990376e+01 1.338739582127730010e+01
1.574070978073200422e+02 -5.169870584705599015e+00 2.791207069973764732e+01
1.108909535464120353e+02 5.724067244494217732e+01 2.513378192900626118e+01
7.200379326372011235e+01 2.244783829981220435e+01 5.442742929836109056e+01
1.371716528162249062e+02 5.971666399856250962e+01 1.543812637837170954e+01
1.744821017588005532e+02 1.916947813269448275e+01 -4.139150624694047487e+00
1.612492025507895903e+02 1.905050266697582373e+00 3.173368809012730107e+00
1.578460144850198503e+02 3.857941262634589918e+00 -1.863794739652455945e+01
7.161635264509537535e+01 2.641081415744992711e+01 5.741342513741687981e+01
7.195336664605595445e+01 3.054518912915781925e+01 5.487194392822931377e+01
1.141638811195998073e+02 2.549266331665788243e+01 5.246510174873240118e+01
1.268451713391590800e+02 7.159988512469072930e+01 2.559808700244965252e+01
1.541642762295826969e+02 -2.602550732876051853e+01 3.997197851156724102e+00
1.572173521603353095e+02 1.603612882043272236e+01 4.642962399419494091e+01
1.044968101040971789e+02 5.430331101663419702e+01 1.062142690957049496e+01
1.559781327959505006e+02 5.479871574855065930e+00 3.214871513913755052e+01
1.833452564637521789e+02 -3.438878752896262370e+01 -4.480023169599306954e+01
1.237211589756110186e+02 8.305484267863133141e+01 3.038619447870403434e+01
1.425568151215421437e+02 7.022047548048517740e+01 -1.391401345037137105e+01
7.381354188518774606e+01 1.643695805120198372e+01 5.567264553087213841e+01
1.213249798636119294e+02 8.851673233394201645e+01 2.694160334295475678e+01
9.992387675062570906e+01 6.346882953256856297e+01 5.401011405135930943e+01
1.025855770760957455e+02 6.433666213095277442e+01 5.413981658198419211e+01
9.782976242256762589e+01 5.311899292729642497e+01 1.026900169375247174e+01
1.898234823080906040e+02 -8.873482416804671757e+00 1.021849782923401406e+01
1.535288119593913336e+02 -1.988964164464742268e+01 3.547177880903202407e+00
1.179052789221678097e+02 6.620134497029292220e+01 2.907775417393509798e+01
1.400588296625450084e+02 4.597959492490637246e+01 6.005530598139876020e+01
9.920152737817400634e+01 5.189071715244964622e+01 1.261740157882890045e+01
1.422767917517815022e+02 -3.872095460499608066e+01 1.489710972738427230e+01
1.833427690908386865e+02 -1.929133682791048443e+01 -6.384536154212554493e+01
1.735397325389224932e+02 1.992045290251786671e+00 3.685134870584526823e+00
1.434199089986749414e+02 6.493952531022499386e+01 5.234631107461189004e+01
1.759042139059305896e+02 5.401956735273610377e+01 3.500359509985858608e+01
1.638860828303801895e+02 2.476529614020575565e+01 -1.146192504975653215e+01
1.595748642860150426e+02 5.618959515624384693e+01 5.854398790548999898e+01
1.406700938271780217e+02 7.061180263101557841e+01 -1.213994913869709080e+01
1.662440304207956103e+02 1.700453940620223392e+01 -3.371069808839160942e+01
1.020442031198316499e+02 4.512682906167371755e+01 1.833054124358150716e+01
7.942033829006665258e+01 2.496809803362333113e+01 6.521989170266986946e+01
1.200424672941739317e+02 6.772314822125802891e+01 2.409388933114279752e+01
1.562326030715164222e+02 5.827558031070122269e+01 5.839695067113299842e+01
1.749761904787168874e+02 4.105593241286356232e+01 1.707872263804763691e+01
7.854787911265941602e+01 3.540291853317169313e+01 5.897333047543835960e+01
1.564430478292263444e+02 1.552904981241421112e+01 4.847515459748943556e+01
1.826248101261059276e+02 -3.609289226408994011e+01 -4.321552064842702379e+01
1.094835015077179037e+02 4.706650164667860281e+01 2.714375401483156480e+01
1.481355338643087975e+02 8.185515173109928355e+01 3.122952890636417678e+00
7.991459366888203419e+01 1.568988536487813334e+01 4.948761904048931370e+01
1.660546018847018672e+02 1.471156692715733882e+01 3.682107493935335185e+01
1.733786467285749779e+02 1.974599632441491792e+01 -2.485245947622024332e+01
1.322906675071292284e+02 5.880299460594998351e+01 2.155854403002970088e+01
1.226322077610741417e+02 1.230703563330045824e+01 5.825408156339595678e+01
1.282139015776530755e+02 9.629212427659896889e+01 -1.322582922620288137e+01
1.595118698321225565e+02 6.679280025880520100e+01 -7.020182864530768008e+00
1.556815038113331013e+02 -7.186504581971182581e+00 2.829007022983885378e+01
1.975959883635409824e+02 -2.065730246039696638e+01 1.212115686350320232e+01
1.392084102704318127e+02 8.108158615450284401e+01 -1.810786527376896515e+01
1.228579572900712265e+02 4.274584147659865607e+01 4.523922472477124757e+01
1.870163130742024293e+02 -2.892236785063773752e+01 -5.094832007455475065e+01
1.590049955227119938e+02 8.050841155728112319e-01 6.589219870642484267e-01
1.785256494163694185e+02 3.437516237128194518e+01 3.566571532240459419e+01
1.071643549858584663e+02 6.553547643326062655e+01 4.597304086200865214e+01
1.625096114975038972e+02 -5.450431672290518037e+01 -1.328051262515125686e+01
1.381198233694784676e+02 5.124495060382434986e+01 8.102849627252997067e+00
7.912330682999221665e+01 1.312245400014534447e+01 4.973179604160429790e+01
1.023515230725496394e+02 5.990872796758449681e+01 5.359913439235514687e+01
1.294808867169100211e+02 9.949998720341626779e+01 -1.831000961544471650e+01
1.881341091394724572e+02 -2.728528178021979045e+01 -5.308805214794157479e+01
