<<<<<<< HEAD
9.152517343744970901e+01 2.430804804293162391e+01 6.370531122554946535e+01
1.418692300170797580e+02 6.827975098160649736e+01 -9.171838172101232090e+00
1.082687458307271555e+02 5.981513122166937535e+01 3.995018304479287963e+01
1.152810858567005141e+02 7.611071133472570693e+01 2.639620405590650165e+01
1.062243414471108451e+02 5.835365329680281121e+01 5.106048390775463020e+01
1.318113640599805478e+02 9.979372036958864101e+01 2.612816216885427423e+00
1.330087699908723380e+02 1.017191288677260559e+02 4.233660979739006791e-02
1.286924457722512898e+02 1.184453788461852675e+01 4.279841917960938247e+01
1.189337887964615561e+02 8.764767465468895580e+01 2.755689852179381205e+01
1.216070127897702946e+02 3.984768165184595290e+01 3.745866427620741490e+01
1.798544280430293441e+02 -1.821267260751176664e+01 -5.893647705011861859e+01
1.135131560776944468e+02 5.472141922395856284e+01 4.515372475081668568e+01
1.057888008144151968e+02 6.144620803424287203e+01 4.562791755275279826e+01
1.651568507576219531e+02 -2.378994038166654690e+01 -5.941193921310922832e+01
1.314709097662587283e+02 1.025981985851882143e+02 1.359775506602201034e+00
1.051590684718044884e+02 6.150390436314054909e+01 4.783649259722399449e+01
1.257915476850990331e+02 4.659690316729218296e+01 5.037057212719069810e+01
1.174643931664223686e+02 8.396024089448496852e+01 2.776500790615381220e+01
1.031876972753359212e+02 6.101835780688487887e+01 5.152326597764754723e+01
1.124525179255489888e+02 4.306129008269657987e+01 2.443422066952102512e+01
1.625454382510058338e+02 -6.270309482774021603e+01 -1.647462558804303256e+01
1.788200517439092891e+02 4.067756653520660848e+01 3.742141364830253281e+01
1.754373739111753423e+02 2.738105343237293710e+00 1.252164513668144252e+01
1.662803111797110205e+02 -7.104331811059221735e+00 1.447806716663025384e+01
1.867503999733012279e+02 -2.499475660401493826e+01 -5.636475767369064016e+01
1.164517758794469700e+02 7.785472723696031494e+01 2.944514017260779326e+01
1.169035442899429142e+02 8.192130657038011066e+01 2.715519640535645607e+01
1.054066730091293778e+02 6.611224008766967586e+01 4.960129449583633487e+01
1.575971504199151525e+02 -6.997513117780397351e+01 -8.509694184891388957e+00
1.245491126960740473e+02 7.851348794896506433e+01 2.638627877033433577e+01
9.313436091169518249e+01 2.032998345268443785e+01 6.615433069695879453e+01
1.686310050211214957e+02 -6.520707796163026160e+01 -1.140486885036342457e+01
1.330106683547674606e+02 2.069581666675357923e+01 1.723736577054189212e+01
1.172760595443593701e+02 7.079331835035142717e+01 2.497705979339166049e+01
1.869800050006013521e+02 -2.334243547166206767e+01 -5.783025271661458078e+01
1.172188197357214108e+02 6.974209703843209240e+01 2.593088233391624442e+01
1.329898524635086119e+02 5.701003202199641606e+01 2.119122650182061207e+01
1.681172897878319077e+02 -1.454272705190796344e+01 -3.151342675441555841e+01
1.578230381812788892e+02 -6.913765235424118316e+01 -6.364816286604435547e+00
1.674655473983232810e+02 -1.249738275905334284e+01 -2.969336405732856221e+01
1.096943558862256793e+02 5.808490018508921082e+01 3.881793068817599845e+01
1.648758771551778182e+02 6.312954539198437942e+01 4.998756229998345901e+01
1.099781563545507765e+02 6.129277960456226282e+01 3.932892560600900822e+01
1.759692201244659771e+02 2.385139261541419131e+01 2.396412069433934633e+01
1.380882627413411399e+02 8.149594006645149591e+01 -1.618926348162023032e+01
1.647853925887897333e+02 2.671554639297528055e+01 5.582794786415418287e+01
1.752082441759677351e+02 2.748225155199462932e+01 2.254050101264809314e+01
1.246354304138110649e+02 6.954383964940622320e+01 2.429634537967042718e+01
1.789535625833926531e+02 5.266391834004942929e+00 -2.473250898384474183e+01
1.212596869657955949e+02 6.802708487706721030e+01 2.596954476932782541e+01
1.820477615930318223e+02 -1.752674560018743932e+01 -5.500349878112537283e+01
1.515503823186510601e+02 -7.320351394265678380e+01 -7.781766412328858351e+00
1.331525664206086219e+02 2.587742131803793200e+01 5.620989336107066947e+01
1.170400381534996654e+02 7.994467424013370760e+01 3.035188768492803035e+01
1.577078135864480828e+02 2.025431840289527230e+01 5.296755285084096698e+01
1.365605210518124295e+02 7.894906432196074775e+01 -1.312907511077296796e+01
1.202173522149054605e+02 5.805907217654628028e+01 1.564226136275762258e+01
1.490996148390344160e+02 6.664064389630999585e+01 2.428294526554740429e+01
1.111212039819093462e+02 5.710628561397449943e+01 3.921426488311023917e+01
1.487037777384379353e+02 5.929911955039241178e+01 1.817784877523477505e+00
1.049080553426721849e+02 5.993721461847959375e+01 5.090407255436117850e+01
1.203376192077204507e+02 8.901246288532728101e+01 2.692867854762600643e+01
1.015459466264293837e+02 1.214963073586490339e+01 4.501742886069234828e+01
9.895431904632138753e+01 1.464260521850503949e+01 4.764366830109236872e+01
9.978429396786779648e+01 1.929382735154348083e+01 4.861854128876203873e+01
1.718809178405085163e+02 -1.362769042217620630e+00 -4.148723655896347395e+01
1.210477839176279673e+02 5.252915972020446844e+01 1.472986469360103712e+01
1.380194817037933888e+02 7.867021837927789818e+01 -1.375484751374836989e+01
1.431865237210825228e+02 8.914665055394321413e+00 2.486411451925455651e+01
1.215199975880713623e+02 5.483282651496161009e+01 1.562563291202664217e+01
1.378696851936399526e+02 8.109461348419065985e+01 -1.155627221408563443e+01
1.434137673961369615e+02 -3.356819313957119988e+01 -3.986853334787943126e-01
9.991584584480423814e+01 6.212480047656304905e+00 5.317740322384237572e+01
9.993447771066836083e+01 2.778374713434948973e+01 5.332152830892640338e+01
1.607842030710893653e+02 3.396859234496691471e+01 6.002491415700660582e+01
1.511973078377290847e+02 8.657414284146835826e+01 7.046336798776700050e-01
1.664497277551271566e+02 -1.206929443228293408e+01 -2.979522949854300506e+01
9.427870172781761937e+01 2.376760728991177984e+01 6.480659805477519342e+01
1.195709553961151101e+02 6.457328386916856289e+01 2.241258485522580912e+01
1.182763900962595187e+02 6.681670978412365969e+01 2.520527058309972546e+01
1.344991418466212565e+02 -6.690169975089372656e+01 -1.475822872091504578e+01
1.120195837155547451e+02 5.933854051010021635e+01 3.706756276897508684e+01
1.104227948168281728e+02 5.856493599352789658e+01 4.143923424414055745e+01
1.179762406072276804e+02 7.062300854015356322e+01 2.952519791912043701e+01
1.176896441376073028e+02 7.322790227905522897e+01 3.105811471039463356e+01
1.669268870107646592e+02 -2.580842714370110258e+01 -5.646451548677830345e+01
1.201064514168404997e+02 7.698124764196316505e+01 2.827125229291605280e+01
1.071373573179537573e+02 6.000345826425578366e+01 4.847390827624204945e+01
1.557180060167174247e+02 -3.501267129908774933e+01 1.018630636083945262e+01
1.214329277969010121e+02 8.276904763008673171e+01 2.888015657099610323e+01
1.043285533916739922e+02 5.972260948741119080e+01 5.376905732044880892e+01
1.086263534257690253e+02 6.587010267544401643e+01 4.865038162279547862e+01
1.220566414719796313e+02 8.555044439444891680e+01 2.721338171519909110e+01
1.193046253096377285e+02 8.349370124089546152e+01 3.154823219767407494e+01
1.200390328416377628e+02 8.573163294822491309e+01 3.075663179992408658e+01
1.054109563451891205e+02 6.306478330773794028e+01 5.433115760248146131e+01
1.926344534427706208e+02 -3.270353039301247833e+01 -4.510021223936694668e+01
1.927377007165314353e+02 -3.107620524313168175e+01 -4.367245573393437041e+01
1.424562866238404126e+02 -1.350275150394817381e+01 2.575663614414289526e+01
1.124997029414439282e+02 5.997660404015920932e+01 5.008119100088553921e+01
1.182640167606871131e+02 7.554689002954856392e+01 3.211342062177467227e+01
1.650943827335817957e+02 3.976610096830832219e+01 5.880823466573907865e+01
1.388334980939413867e+02 7.506304729245400154e+01 -1.362863803632642323e+01
1.209351397096130825e+02 6.561211224531074038e+01 2.267965671048266074e+01
1.719419308947934439e+02 2.385696658418846994e+01 -1.691832381811421726e+01
1.607746162438807573e+02 -1.056585217324015247e+01 6.103725113546420999e+00
1.089301263195913094e+02 5.809246374873325180e+01 4.758230710559278975e+01
1.214308094170513357e+02 8.134923347705976937e+01 2.812879543287579054e+01
1.775044716879679356e+02 -1.003384850625273828e+01 7.011524736879227504e+00
1.322283048377056787e+02 1.798683941141349507e+01 1.765187280766803468e+01
1.345475481952293251e+02 5.772807041810722950e+01 5.463692224127539987e+01
1.781012435830520815e+02 -7.987778868587072978e+00 3.570377123786798279e+00
1.792957803736439359e+02 -9.061545091850200961e+00 4.008971629359239230e+00
1.397574867111707704e+02 1.958890822897704354e+01 5.357638904385068201e+01
1.077694025943245606e+02 5.650756644877628787e+01 4.940440662263501537e+01
1.866094002997974428e+02 -2.704729927995240502e+01 -3.187517011252715093e+01
1.707583904173217206e+02 4.913031562755622872e+01 5.402021040188619594e+01
1.416432081028893890e+02 6.897878762399675168e+01 -5.631346705375061212e+00
1.420995579410756022e+02 1.562502321366882896e+01 4.739346146563216422e+01
1.331510525115993460e+02 2.278163275200684268e+01 1.500628954021654593e+01
1.857670917890990268e+02 -2.625797346365211737e+01 -3.215375143665129798e+01
1.421001032743112944e+02 -6.367470867449669214e+01 -1.696106352738425471e+01
1.861733231757313263e+02 -2.852673962070152314e+01 -3.425330732764562214e+01
1.444778978092297734e+02 -7.210819945806396447e+01 -9.281079394293044516e+00
1.397947912229669498e+02 7.342067737261331217e+01 -1.417116298174333622e+01
1.413174754100140831e+02 7.215091914820303032e+01 -1.437922975520363877e+01
1.245679139924701531e+02 8.128355603867531443e+01 3.067756777173202209e+01
9.742172703156256830e+01 5.889447326745155920e+00 5.640324899300177464e+01
1.536903242785839439e+02 -6.350390876044639299e+01 -3.035403158007302427e+00
1.415553439144651122e+02 -6.925561445419069173e+01 -1.202006329214030167e+01
1.340232990797849197e+02 -3.343023205987080360e+01 1.505808268470283195e+01
1.538898874521429150e+02 6.124588276712405133e+00 3.212664396409780920e+01
1.444975987022388608e+02 -6.240665079266200621e+01 -1.572180995458119135e+01
9.626202489691988262e+01 2.326988021031819898e+01 6.518266812215627226e+01
1.230679640055417394e+02 6.787831199547005667e+01 2.458144702331939868e+01
1.299451046642175811e+02 1.741829911244747464e+01 3.477523759347471355e+01
1.350092246564661025e+02 6.276900031085833120e+01 1.889927361844183906e+01
1.271662485070207680e+02 7.248736730050956112e+01 2.891563530997250808e+01
1.181815331112887293e+02 6.518833042369587361e+01 3.225254321561045145e+01
1.153215328342364501e+02 6.189910832898456761e+01 3.648072510381801692e+01
1.218258871821627451e+02 7.257945068310969816e+01 2.747978829201858275e+01
1.362047063863572021e+02 9.555126563374305704e+01 2.454318335740053314e+00
1.415378932693360809e+02 -6.550225473765178208e+01 -9.867079722720209389e+00
1.146252796556175468e+02 6.232503939688278649e+01 3.985391417050014695e+01
1.091883567757928120e+02 5.627792361797423837e+01 4.937647029495487061e+01
1.098032975262007938e+02 5.501474050081742462e+01 4.790791607916979444e+01
1.109473392212535288e+02 5.704789336173998748e+01 4.840369085388539361e+01
1.105656400192365396e+02 5.807271097225139300e+01 4.557349251776706467e+01
1.283669254076473862e+02 7.421600243887039028e+01 2.753381748112931149e+01
1.610079036836429225e+02 1.437190612337235329e+00 3.144318737815171794e+00
1.132373930022458524e+02 6.413777419788668510e+01 4.409225686610282224e+01
1.088436121550484188e+02 5.863233012448539938e+01 5.140694272795239783e+01
1.237821440152853256e+02 8.086056365928149603e+01 2.764204647039743890e+01
1.244791177322859426e+02 8.234658408678758690e+01 2.658357027980184739e+01
1.116423186726599113e+02 6.483656740698060617e+01 4.776309556185874072e+01
1.237598427142647353e+02 8.467380659798776321e+01 2.803248023574300873e+01
1.418475605558317625e+02 8.147197821010618668e+01 2.440593187700653033e+00
1.210686574504014885e+02 8.314837743582414475e+01 3.201678868197858208e+01
1.227270467306564967e+02 8.608897607495902093e+01 2.943780459766644952e+01
1.221756575054643434e+02 8.474378332365581912e+01 3.094114157750971117e+01
1.256858415807871836e+02 1.839664847528819180e+01 3.824534216772682527e+01
1.220578374818094574e+02 3.824302069098750678e+01 4.564669693095572711e+01
1.126980230905772231e+02 5.482952136001819810e+01 4.237820436125539203e+01
1.188943512667300979e+02 6.592696606012178506e+01 3.407454759509435860e+01
1.110258322166288565e+02 5.525964959184767622e+01 4.638489214194045474e+01
1.282967975013528985e+02 6.172502934167485478e+01 1.945818591741758041e+01
1.676967379884324885e+02 1.471914590231686759e+01 3.495823478670676110e+01
1.192043689214025903e+02 3.590164429163784376e+01 3.979457809865426299e+01
1.692121314875197982e+02 1.669548494792258353e+01 3.585199808926785181e+01
1.674823039988658593e+02 1.584336632581975479e+01 3.792011477167739741e+01
1.742509314237816795e+02 3.762283741800978021e+01 4.970651115946110110e+01
1.622950489355641821e+02 1.902233088942758599e+01 5.052116414825156454e+01
1.615211194329960733e+02 2.201280828154936131e+01 5.140211238172390296e+01
1.389825048181658644e+02 3.168341732318126702e+01 4.547757071847863486e+00
1.253852591151250522e+02 8.028881372772876546e+01 2.580587724407113370e+01
1.651470244369585032e+02 2.933077812968281251e+01 3.201258038801912953e+00
1.512560919900824103e+02 -3.159694711582074689e+01 1.859397239300949067e+01
1.246697351872995796e+02 7.189911704893897593e+01 2.509392057260315312e+01
1.252987515308732327e+02 7.590817147890297178e+01 2.542578281539798013e+01
1.625255090810023546e+02 4.211243732118774830e+01 6.045912386849255427e+01
1.808638592093358000e+02 1.842697023877217788e+01 -8.773069134568887151e+00
1.785350727043195604e+02 2.740619981432566021e+00 -1.715954398176649320e+01
1.129470170333888319e+02 6.295899238214754234e+01 4.896744501589949294e+01
1.578744302387848393e+02 8.590033574789829629e+01 -1.210581151384394261e+01
1.725399503942093702e+02 3.910277615847754618e+01 1.142678999818615182e+01
1.637559775642692728e+02 6.854379602459535192e+01 1.421534818208503026e-01
1.434121762349634821e+02 1.812171342223428638e+01 1.930111618405778273e+00
1.523223419748035212e+02 2.566798769720199047e+01 1.317205941115432211e+00
9.805168035012731309e+01 7.317288969681895239e+00 6.320362649338296990e+01
1.082175955739177482e+02 2.239626812089470320e+01 4.725254504190608174e+01
1.264060543515249009e+02 5.000579145614372578e+01 1.769426079058307266e+01
1.638683434851799916e+02 6.214609259278320508e+01 -4.597739945847074239e+00
1.588710936824141982e+02 5.890524928387245041e+01 -6.713625362990502055e+00
1.434055905286284371e+02 7.698182546549453775e+01 -2.128990688056662250e-01
1.402757419928412048e+02 8.249106322404063008e+01 -3.500696174280163220e+00
1.262308441746542798e+02 6.754701350690928052e+01 2.517629811933905160e+01
1.329550847686305701e+02 -6.688964925340309264e+01 -1.617621654554748289e+01
1.488870597367358357e+02 6.689825587896487491e+01 2.640422480369157654e+01
1.807737246980435657e+02 -3.250317279579719276e+00 1.044234298041670783e+01
1.263341808760783778e+02 7.347438477295389703e+01 2.465914037543820569e+01
1.134684780232828700e+02 5.569181819141948608e+01 4.658340912895413766e+01
1.264348203539688313e+02 7.564043080556869825e+01 2.579361682342844375e+01
1.168115944727446163e+02 6.349570067676707907e+01 4.298960714922160520e+01
1.415959618290888216e+02 -1.798700716199400418e+01 4.394987857921227814e+00
1.417643517849427326e+02 7.001777787704189393e+01 -7.244511792795415239e+00
1.788795378313039066e+02 3.875900211021104269e+01 3.346042246396008579e+01
1.849708978366951442e+02 -2.281187786466085754e+01 -5.916766482898191271e+01
1.783123689488845969e+02 -3.340205582443500987e+01 -4.765940189396868476e+01
1.537508209986197016e+02 -7.160273285531803822e+01 -7.593797778230467088e+00
1.791980835196239354e+02 -3.167762204038433538e+01 -4.926763241848122021e+01
1.699323286674191991e+02 -2.589572160067554307e+00 1.481143531309341910e+01
1.561236418008244016e+02 -6.872717905994517196e+01 -4.608449213428521318e+00
1.845429181874717415e+02 -1.854831484488129689e+01 -5.614531687697607509e+01
1.501701719027268496e+02 -7.124380348260422124e+01 -1.566555827619817265e+00
1.685744382294980710e+02 -3.821260594389079834e+00 1.898152080260283725e+01
1.093706180351962018e+02 2.246179124255629134e+01 4.768390810583679951e+01
1.541702742175561127e+02 8.465677703789268094e+01 -1.607872334765375655e+01
1.402723730223128769e+02 8.354041179872855594e+01 1.738406828830392215e-01
1.801312777134148746e+02 -1.991650860058292238e+01 -4.645033995538589977e+01
1.403365385038190993e+02 8.570581689286559879e+01 1.262759245650370232e+00
1.419812325960477608e+02 8.984116386814959299e+01 -3.526328545969930062e-01
1.211298470712891344e+02 1.889470368319351579e+01 4.029885412876372186e+01
1.680917200898003330e+02 -3.410313790335289141e+00 2.020366806659822601e+01
1.774160653348134247e+02 4.337700021061961309e+01 4.350575118719549295e+01
1.683946896200768606e+02 -1.688097669301610537e+00 1.956252810030890288e+01
1.283203805521359868e+02 6.333997696466605021e+01 2.103845129403445924e+01
1.659968315146080613e+02 4.338314346833823976e+01 5.893842525451951531e+01
1.354518008846397663e+02 -6.489758788350532370e+01 -1.412160333570773219e+01
1.688178366628581273e+02 -2.396930136041207415e+00 -1.603871029216638533e+01
1.602653749128849370e+02 5.850549367401065837e+01 -5.412362846462260180e+00
1.412662464137671066e+02 -7.222392600939549823e+01 -2.508702332944972468e+00
1.407156691081595170e+02 8.175817349967547898e+01 1.296590307284480659e+00
1.706804493983067630e+02 -8.926227467647656511e+00 -4.172185013341425019e+01
1.437267709247499567e+02 6.659358747298524861e+01 -6.175513177238946660e+00
1.427705588756066390e+02 6.827144961919138666e+01 -4.509248748144661256e+00
1.026226198372232545e+02 5.714311801676606350e+00 6.143367457409949850e+01
1.244707670425012225e+02 3.915906980812389548e+01 2.562167815306211338e+01
1.510233811175818914e+02 2.956657420390416036e+01 2.652241404631803690e+00
1.196158776838830278e+02 3.840814638064867381e+01 4.132317368559577631e+01
1.206415023710338801e+02 4.327323043154714100e+01 3.334371305829128573e+01
1.426342999262477917e+02 7.822962814190621827e+01 -2.000219786822074575e+00
1.207923518832007090e+02 4.272235897572205232e+01 3.541758420676853802e+01
1.420945261062165628e+02 8.017134868714595086e+01 -6.619109062221912865e-01
1.510336727256734264e+02 2.257881055658331348e+01 3.151554646166818685e-01
1.635754597661579055e+02 -1.857379725229140632e+01 1.699853447006094953e+01
1.197532917709398248e+02 3.418569575399654781e+01 4.057705677863918226e+01
1.720809800597165520e+02 2.405231917143833087e+01 -1.345722471006143017e+01
1.576079661405609613e+02 8.798109620767463923e+01 -1.307787332175777273e+01
1.719419243955209708e+02 2.432183759481779006e+01 -1.274238984165677380e+01
1.567365651694087205e+02 8.651547121841134924e+01 -1.366393204934539618e+01
1.712557264653305253e+02 2.433045593052260358e+01 -1.020176926585935995e+01
1.434648129674240522e+02 7.666359281939965342e+01 2.751345772248047439e+00
1.680306571560460043e+02 2.485985024606958049e+01 -3.094274322640163000e+00
1.662281010794380336e+02 2.781567486397190692e+01 2.323501803960901668e+00
1.646389259519847315e+02 -1.329111263460543491e+01 1.353872055729096857e+01
1.652897046068099485e+02 3.067858533963799772e+01 3.545809568694018310e+00
1.662678307048023498e+02 3.026911008106269207e+01 4.273977172510029732e+00
1.320212994638573036e+02 -7.280408334594561381e+01 -9.184582814690719132e+00
1.652816264832727597e+02 3.255882953612297115e+01 6.063564609341183242e+00
1.271737056914494985e+02 1.017023964274871339e+01 4.567230915921803103e+01
1.660818972795383104e+02 4.762083634283390410e+01 8.859905416690192936e+00
1.665694126688061658e+02 4.594468651577728480e+01 9.548432867263199952e+00
1.442244022320795409e+02 1.464706494561233541e+01 4.636484551631062345e+01
1.427776055670682354e+02 7.026094805508945740e+01 -2.354026959571943856e+00
1.425172779390819642e+02 1.854613768544254171e+01 5.111265221293103878e+01
1.421375928016249475e+02 2.030780312659293330e+01 5.323227276796677643e+01
1.635106951678863538e+02 6.277543642553054326e+01 2.154925183910604858e+01
1.267671671724776843e+02 4.401309150831253447e+01 5.246926481607255255e+01
1.414198993484431526e+02 3.727028969033363381e+01 6.128871645093033749e+01
1.532524865839327788e+02 2.936146294318909256e+01 2.322773995138996739e+00
1.126876848618771589e+02 1.405486488274521761e+01 4.436467272835209030e+01
1.380806259852722917e+02 5.215585648873461366e+01 1.401406724499481626e+01
1.642952703845920723e+02 3.896014616298781874e-02 3.244032373175848250e+00
1.371382356401122706e+02 6.132804607900955318e+01 1.727094993726087324e+01
1.355045347873887067e+02 -1.868456188351918001e+01 1.766687201545154906e+01
1.767290359986347710e+02 1.665493215705729835e+00 -1.287278087578597052e+01
1.360579729517376109e+02 -7.404415386411874067e+01 -8.668761466086928991e+00
1.194560698732053368e+02 3.673307294934205913e+01 3.920215802171256314e+01
1.483407929372006606e+02 8.587140622842761672e+01 2.309961691210261847e+00
1.341560806210502790e+02 -2.600117955298876993e+01 1.273431735859973912e+01
1.311282747468746095e+02 5.705950506990575377e+01 2.153936338678192897e+01
1.506258503336744923e+02 -6.330418915683788583e+01 -1.810618497716902908e+01
1.443987061078572367e+02 7.223611263555919493e+01 7.451770304534335310e-01
1.212241166864135948e+02 3.613999177336745561e+01 3.835630394038462754e+01
1.331822441089153131e+02 6.159113652694534835e+01 1.973283534192424327e+01
1.335111134852879502e+02 6.412743362440589578e+01 2.224244921500047312e+01
1.445636296132609004e+02 8.071000399834414907e+01 3.005297860631936047e+00
1.453124989173780648e+02 8.277472556108706669e+01 3.095461476728257111e+00
1.450536869251691314e+02 8.482474525709814372e+01 2.814418519344307867e+00
1.221952187015439648e+02 5.315646546624541458e+01 4.647146506512799391e+01
1.221922887382975205e+02 5.778660235272046464e+01 4.488904657847584190e+01
1.278613378540386520e+02 6.711308112485947674e+01 3.586573342235053730e+01
1.719951059416763144e+02 -2.063184063645153898e+01 -5.745913319344433035e+01
1.401731103183968514e+02 -6.729561932581216865e+01 -1.234342878411441902e+01
1.227053797701620113e+02 3.797029052431092566e+01 3.684501196193000538e+01
1.494663397411494259e+02 2.795954466969292085e+01 2.559291291071243535e+00
1.894640861953246258e+02 -2.962766174708315248e+01 -4.980040512982547085e+01
1.849324226678247953e+02 -3.682899431420946712e+01 -4.172959184693864643e+01
1.894861538063886712e+02 -2.789652591710882845e+01 -5.138486012799376823e+01
1.564729024232959489e+02 1.764442068534982866e+01 -1.629634526988053622e+01
1.834167810321689558e+02 -2.832947215551099518e+01 -3.521221635072849665e+01
1.713325438089206614e+02 -1.882648205444816725e+01 -6.696304794648432335e+01
1.237599236748851297e+02 3.336604679733813583e+01 3.301870754889148429e+01
1.792606860717125130e+02 4.098134106044628311e+01 3.429331300170036201e+01
1.297765304107427653e+02 1.053965277325072236e+01 4.532981510667487868e+01
1.368720208296619489e+02 1.852883192457979789e+01 9.210146489489460464e+00
1.377141110945866842e+02 6.338258399396461584e+01 1.959923731409333314e+01
1.724329380771706042e+02 -1.838353528819201443e+01 -5.892196067500571388e+01
1.724595361849377753e+02 -2.244225763980043453e+01 -5.398376421124102365e+01
1.727796595829535136e+02 1.995570085915364089e+01 3.218029019114417366e+01
1.780199323926406123e+02 2.387534787752258580e+00 -1.457962106108641365e+01
1.503966827697058761e+02 2.862078566342611197e+01 8.319347536405026222e-01
1.788314218050327327e+02 3.591697544114882845e+00 -1.585101299794797214e+01
1.400852657722446111e+02 5.368465591378058832e+01 1.246748501727611469e+01
1.786401538845662742e+02 1.555625170278572611e+00 -1.322028024635198484e+01
1.438076303393374928e+02 -6.246303827510001128e+01 -1.741742396546001004e+01
1.764278142565440817e+02 2.537041597365472967e+00 -1.071434621852833935e+01
1.765278650691336964e+02 3.577234677028318544e+00 -8.526792226307001954e+00
1.580633974034642790e+02 -3.552116871286401079e+01 8.218914044175374300e+00
1.722059469911863516e+02 2.620645239998724563e+00 1.489357189281751204e+00
1.667608494413385358e+02 -4.085511129749894721e+00 1.088202081472849869e+01
1.548493530473068347e+02 -3.204713797151355692e+01 6.447804661085887901e+00
1.467239074582830654e+02 7.425160149740619886e+01 2.467965111818864798e+00
1.213509409965458445e+02 3.615643270219562311e+01 4.462408941878304347e+01
1.473612677622786578e+02 7.785157565364741572e+01 3.362427577689150127e+00
1.464840650891949281e+02 8.015140701757557906e+01 3.396819529828789541e+00
1.515167708280444003e+02 6.688905262477288716e+01 2.747931699839686104e+01
1.260933002448702354e+02 6.126435779695746220e+01 4.697027641704035972e+01
1.280422617987989611e+02 6.503808251619841485e+01 4.311082536264879650e+01
1.388979516806247432e+02 5.607748872866885392e+01 1.400745549796288003e+01
1.791459299558327132e+02 4.155856929814984824e+01 3.485750844262733494e+01
1.445763659922480997e+02 -6.436998374369406406e+01 -1.800351788867194358e+01
1.347586815702262300e+02 2.449617140260827597e+01 1.325419629867614901e+01
1.402591598273233160e+02 -7.405064498398137118e+01 -1.542080190459990341e+00
1.231965598298654072e+02 1.664764911817200499e+01 3.845783773747930923e+01
1.416288716978612285e+02 5.286352505284297365e+01 9.107773051471770742e+00
1.472603504406277750e+02 8.042757933028285322e+01 1.582992439691490949e+00
1.416478293524417040e+02 5.564817316731893015e+01 1.107062459195726944e+01
1.271547141667199696e+02 4.851971422072236351e+01 5.194952066196821505e+01
1.768895611148424223e+02 2.889200322131760501e+01 2.885935833006374196e+01
1.476082567581001683e+02 6.124578362212270122e+01 2.957520455517883562e-01
1.365502184216974229e+02 -2.154114345255792884e+01 1.287298392107619271e+01
1.348635257168974135e+02 2.166666657423641951e+01 1.521889572893068987e+01
1.265699582781982144e+02 1.989657102817349354e+01 3.553810363988836940e+01
1.654892970492184361e+02 -9.130464419662439823e+00 1.341566566716129216e+01
1.453784255112043127e+02 -6.617537341203910728e+01 -1.665818686535028448e+01
1.242504786410085700e+02 1.600990534639903728e+01 3.951183763926605508e+01
1.248759761636262766e+02 2.103552120767048450e+01 3.710017478930873125e+01
1.270035711657750994e+02 1.956571299414749987e+01 3.942139565588082206e+01
1.485740912003931555e+02 5.807692897064149662e+01 -5.700255227236965538e-01
1.544598125428826734e+02 6.745349793610519384e+01 1.098421998093060736e+01
1.475752450101404065e+02 6.038113218444134134e+01 1.664919425102064920e+00
1.475720703061329573e+02 6.268585641623148774e+01 1.370804931319877795e+00
1.425455392358846041e+02 5.526427295075822599e+01 1.061619249626595973e+01
1.414173109018636580e+02 5.419351151788774956e+01 1.218399308872805875e+01
1.587585280973623583e+02 8.208193723457803515e+01 -1.246407514949793160e+01
1.405383423220599752e+02 1.672073040228979224e+01 4.830105311150163061e+00
1.165255791463688979e+02 2.274477399606866612e+01 5.924241492528632591e+01
1.236538643386045067e+02 3.575974619331753956e+01 4.864278920418367136e+01
1.512563365914055566e+02 7.938098354727158323e+01 2.969530160750410985e+00
1.504413600054065796e+02 8.169901396250875791e+01 2.929264031856201100e+00
1.259007984843612746e+02 5.279838328618870946e+01 4.837465082585291754e+01
1.259504154380200873e+02 5.625797053603218956e+01 4.666922774957418341e+01
1.313180036231071881e+02 6.843500345321054112e+01 4.396047386685183511e+01
1.358999545879002824e+02 -6.741449911319534749e+01 -1.575707900169255105e+01
1.357623387236645272e+02 -6.519210073030856734e+01 -1.652700347075074561e+01
1.258425186018182416e+02 5.492414349159884779e+01 5.030998247075081053e+01
1.324937141452188030e+02 6.882135709914530253e+01 4.033600382535419726e+01
1.330194771886205842e+02 3.086125658828550655e+01 5.718729999447890577e+01
1.477230493957294186e+02 6.075964295474389587e+01 5.759049390153840875e+00
1.359614232466092290e+02 -6.414505755861611647e+01 -1.470694111057137832e+01
1.901613125327360194e+02 -2.770895713346322609e+01 -4.862250452966619463e+01
1.889530495495349669e+02 -2.026782777927973456e+01 -4.370127905488358522e+01
1.321425975869142917e+02 -7.400534724544883147e+01 -9.936328184999494439e+00
1.640974366205161061e+02 -2.402849620552566989e+01 -6.196912653673528126e+01
1.411250351882877965e+02 1.010441900019533179e+01 2.428784350138502646e+01
1.488074536514667727e+02 -5.671365086108678355e+01 -2.951496686373307199e+00
1.329207448830044598e+02 -7.193618616183113090e+01 -9.984544687065929125e+00
1.644570793051197484e+02 -2.368993852404428679e+01 -6.229064553629755352e+01
1.421069095549413532e+02 1.325620235180221762e+01 1.977703503519151695e+00
1.425194261316285065e+02 1.572460915211457433e+01 1.624684422557633567e+00
1.401084938405373350e+02 1.429257262871391632e+01 4.199617244104771885e+00
1.717116764914492251e+02 2.131833940089616775e+01 3.095847156308458281e+01
